Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.9218016091515037,0.9997754096984863,513.1361920646068,393.13249795177904,0.9999525547027588,576.6060246956929,357.0794929190075,0.9995432496070862,478.2767146535581,356.2506583567416,0.9997085332870483,632.0237154728466,401.34297460205994,0.9960808753967285,439.1329441713483,395.2942123127341,0.9903357625007629,713.9025193117977,657.7478347378277,0.9900155067443848,356.1468574438203,649.7474836142322,0.9961318373680115,743.2229488529963,937.0493913857679,0.9954965114593506,219.2373302902622,861.6534995318352,0.9978203773498535,587.5065104166667,977.65625,0.9922555685043335,286.10574672284645,576.8744513693821,0.918279767036438,609.3293539325844,1212.0673864700375,0.8875951766967773,372.27059925093636,1150.9647852294008,0.8713929653167725,578.4331841058053,1612.6408883426966,0.9191824197769165,389.2332338483146,1615.106800093633,0.536220371723175,162.2078724836142,678.427112593633,0.5808404684066772,163.0912409293071,681.6912453183521
1,0.9317285769125995,0.9997462034225464,512.8325433052435,393.1262435627341,0.9999513626098633,576.8242333801498,357.6073487242509,0.9996412992477417,477.00769545880155,356.3687602411049,0.9997893571853638,632.927419826779,402.83583508895134,0.9956459999084473,419.2695897705993,399.20049888810865,0.9885460138320923,710.1507636938202,659.3363764044944,0.9940348863601685,360.2689753043071,645.8018053604869,0.9967883825302124,744.2758075842696,933.9714273174158,0.9974095821380615,224.68771945224717,856.439460440075,0.9972653388977051,589.8133924391386,978.6182555009364,0.9950124621391296,286.66315543071164,568.7257139513109,0.9148543477058411,606.0056033473784,1230.176878511236,0.8752884864807129,375.2363500702247,1176.8221851591761,0.9457559585571289,549.7053487827716,1613.3140215355807,0.9579554796218872,387.46525339419475,1615.8633251404494,0.5964714884757996,163.76009480337086,676.7150193117977,0.5852291584014893,158.38055214185397,680.2923835440075
2,0.9131921564831453,0.999801754951477,514.0829822097379,393.3964258544008,0.9999496936798096,577.6238442181648,358.40637435627343,0.9996815919876099,477.9947185159176,356.939299508427,0.9997833967208862,632.7901158707866,402.8791037570225,0.9942156672477722,423.00386235955057,395.0085220622659,0.9894623160362244,711.3682116104869,659.820853815543,0.988196849822998,360.19297167602997,642.8351035814607,0.9963639974594116,745.2948706694756,933.4056062734082,0.9951753616333008,223.13282713014985,846.8632227294008,0.9967047572135925,587.9148378979401,976.7654933286517,0.9911609888076782,284.69569288389516,562.4041359433521,0.9100136756896973,609.664384363296,1216.5250468164795,0.8531155586242676,381.7801966292135,1184.1031718164795,0.9540828466415405,547.7357648642322,1616.937031835206,0.9399622678756714,388.2672050561798,1618.1936154026218,0.4810078740119934,163.44931384597385,678.2707894428839,0.4355880618095398,158.53248624765922,681.0298893960675
3,0.9374198492835549,0.999823808670044,514.7909351591761,394.21853054775283,0.9999496936798096,578.0207601825844,359.1763225655431,0.9997150897979736,478.763752340824,357.5670060861423,0.9997708797454834,633.0519224016855,402.6456431413858,0.9938051700592041,440.74196804775283,394.88665291432585,0.987494707107544,715.1900456460673,659.3489583333334,0.9895956516265869,355.0623975889513,647.2076896067416,0.9960504770278931,744.2328680945693,933.526012406367,0.9947900772094727,225.52595388576776,837.0620464653558,0.9966166019439697,588.7260797050562,976.2369791666667,0.9938004016876221,279.0558432818352,556.3170426615169,0.9013521671295166,605.3084035580525,1227.2852294007491,0.8691239356994629,384.47763050093636,1179.7117860486892,0.9461793303489685,548.1708655196629,1618.284761235955,0.9455738663673401,389.2297226123595,1620.5394136235955,0.692845344543457,160.56388254915737,676.6859784644195,0.6296502351760864,155.09070692883893,678.756876170412
4,0.9385909262825461,0.9998354911804199,515.8537423923221,395.7819449321161,0.9999533891677856,578.0831577715356,360.6758031952247,0.9997469186782837,478.97786458333337,359.6280650163858,0.9997490644454956,632.4027095037454,402.43456665496257,0.9959015250205994,440.3890156835206,394.1482326779026,0.9849358797073364,717.9115461142324,660.1765859082398,0.9794800281524658,367.35955056179773,644.0952715355805,0.9969903826713562,743.0518492509364,935.9738559222847,0.9864639043807983,222.74798103932585,814.542661516854,0.996773362159729,586.6328710205993,975.1103113295881,0.9806917905807495,275.83172401685397,546.1756056882023,0.9243633151054382,598.172035931648,1232.3750585205994,0.8747668266296387,119.8502969920412,640.7524286048689,0.952957808971405,548.5378628277153,1618.575462312734,0.9440040588378906,390.0614466292135,1622.9835264513108,0.6998475790023804,160.53429307116107,678.2612798455057,0.6395844221115112,165.12753833099248,681.2447331460675
5,0.941825361812816,0.9998441934585571,516.226957514045,396.73590385065546,0.9999551773071289,578.2923689138577,361.58097056413857,0.999783992767334,479.60703417602997,360.4743460323034,0.9997543096542358,632.7302785580525,402.1556794241573,0.9961312413215637,441.23536985018734,395.8083523525281,0.9862216711044312,718.6726796582398,660.0897559691011,0.9930244088172913,364.98259012172286,649.9408941947565,0.9973952770233154,743.1403616573034,935.714609667603,0.9881981611251831,208.51189431179773,790.5364144428839,0.9962806701660156,582.6404494382023,975.0086317883895,0.9701625108718872,275.3641444288389,539.1719335205993,0.8889012932777405,592.6823648174158,1226.8924830290262,0.9187710285186768,121.55836698267797,642.6688319288389,0.9492680430412292,548.7042076310862,1620.5577013108614,0.93877774477005,391.7698823735956,1623.4680770131088,0.7043260931968689,165.1388035463483,679.1376989700375,0.6842353343963623,168.90442123127343,682.7621722846442
6,0.9515258810099434,0.9998476505279541,517.2180038623596,397.88707718867045,0.999948263168335,579.5057935393259,362.71945224719104,0.9997919797897339,480.4415379213483,361.51952393492513,0.9997231960296631,633.5933842462548,401.5537584854869,0.9965189695358276,430.91036107209743,393.69806296816483,0.9866458177566528,720.1202598314608,659.4918948970038,0.9893664121627808,371.24473314606746,645.5209796348315,0.9971603155136108,742.9878423455057,936.3584825608615,0.9901341199874878,203.22733789794006,792.8461493445693,0.9958282709121704,580.9737096207865,973.3240431882023,0.9877053499221802,282.98228288857683,531.5782639864233,0.916911244392395,595.9717345505618,1225.904143258427,0.9541475772857666,122.82921494616107,644.3090911750936,0.9497485756874084,549.1422343164794,1621.7339653558054,0.9254868030548096,391.8004593867041,1628.5504447565543,0.7602527141571045,167.71831841058054,674.0634509597379,0.7267227172851562,168.49243621254686,682.7762903792135
7,0.9492385632851544,0.9998303651809692,516.9465414325844,398.96879389044943,0.9999467134475708,579.9327744616105,363.58873917368913,0.9998012185096741,479.9145599250936,362.54242743445695,0.9996837377548218,634.3614671114233,402.0271535580525,0.9965143203735352,441.4197097378277,396.82116104868913,0.9871654510498047,719.369294241573,660.3862359550562,0.9868054389953613,369.01977996254686,639.1446482911986,0.9970308542251587,741.4658678604869,936.662350772472,0.9750903844833374,197.91520365168537,782.2751345973783,0.9949064254760742,582.792895599251,970.9338424625469,0.9872097969055176,287.94899929775283,525.1962634597378,0.911553144454956,124.84704178370794,645.6210498595506,0.9581016302108765,125.00625438904501,649.2399637172285,0.9529807567596436,551.6672518726592,1619.4152329119852,0.9325295686721802,392.1539238061798,1630.4718223314608,0.738007664680481,171.09974836142328,680.1931911282771,0.7198981046676636,166.5748259012172,689.8022003745318
8,0.9315705755177666,0.999839186668396,516.8831197331461,400.54906952247194,0.9999444484710693,557.9269809222847,362.2520921114232,0.9998311996459961,480.2545646067416,363.9693059456929,0.9996313452720642,635.0131671348315,402.27517117275283,0.9967124462127686,440.2542720037453,395.67112154728466,0.9863392114639282,717.9992538623596,660.2564665262172,0.9840549826622009,378.41036107209743,640.0011704119851,0.9976514577865601,740.0646652621724,937.605629681648,0.9751206040382385,204.97812792602997,773.623595505618,0.9974061250686646,590.4934749531835,970.4201047518727,0.9797807931900024,279.6103259597379,516.9604400749064,0.8859220743179321,125.75312353698507,653.054848431648,0.9251048564910889,124.80743065308991,653.4951427902622,0.9413827657699585,552.488515332397,1619.5145716292136,0.9282820224761963,392.09708567415737,1626.4570166198503,0.6057708263397217,170.19600743211618,689.4889688670412,0.6339254379272461,164.00752721207868,693.2494294241574
9,0.9297502847278819,0.9998527765274048,516.8555419007491,401.1429804541199,0.9999526739120483,558.6809456928839,362.92204324672286,0.999850332736969,480.90941011235964,364.5544022120787,0.9996557235717773,636.6236540262173,401.73981741573033,0.9965190291404724,441.5359462780899,395.3775310159176,0.9858502149581909,719.7101767322097,660.5195166198503,0.9843442440032959,378.54942064606746,640.7199496722847,0.9982291460037231,739.3253306413858,937.9427083333334,0.9869085550308228,219.08671289794006,769.3647588951311,0.9980334043502808,583.8627984550562,967.9841116573034,0.9924283027648926,286.2092550327716,514.4912365402622,0.8762524127960205,126.77953827247188,653.2012962312734,0.905028223991394,125.17757344335212,655.847817181648,0.9424456357955933,549.1361628043071,1622.5329178370787,0.9088444709777832,393.52059925093636,1624.3479342228466,0.5828486084938049,141.4167837078652,683.08827832397,0.648711085319519,167.9504623127341,690.2612944756554
