Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.6202474937719458,0.9998558163642883,484.87527797284645,803.6313494850187,0.9998823404312134,565.4054014513109,771.7166286282771,0.9997851848602295,428.1588687968165,761.1769955524345,0.9993005990982056,629.0750819288389,851.7869996488764,0.9990153312683105,351.9714126872659,836.6965853230338,0.9360727667808533,779.3548103932585,1175.5462166432585,0.8680713176727295,172.4112681413858,1131.016795411985,0.9634091854095459,872.5746137640449,1643.761411516854,0.9266024827957153,58.24833216292137,1605.463922050562,0.5204059481620789,873.4974836142324,1892.5111189138577,0.9191567301750183,76.87441479400752,1798.1643551029963,0.12826493382453918,909.9258251404494,1918.9695985486892,0.06989353895187378,277.79311505149815,1971.67500585206,0.0920250415802002,997.2805477528091,1925.8890742041199,0.05718350410461426,991.758982911985,1938.895716292135,0.04106348752975464,1054.9572799625469,1517.29766502809,0.02421918511390686,1090.7165847378278,1511.1020891853932
1,0.623848276979783,0.9998456239700317,490.8830026919476,807.2302931882023,0.999723494052887,563.3552785580524,774.7850099485019,0.999810516834259,436.2903060627341,765.336639747191,0.999230682849884,631.9157449672284,856.6664472144195,0.9989614486694336,357.9063524110487,839.254301264045,0.9486435651779175,789.489773525281,1180.016970973783,0.810800313949585,177.0050986072098,1138.0838161282772,0.9963836669921875,871.2971090823971,1641.3860603932585,0.9732586145401001,55.96306618679779,1610.5872542134832,0.9196796417236328,860.6544066011236,1847.7428604868915,0.7552016973495483,78.83306267556179,1768.2435042134832,0.10464465618133545,744.9758602528091,1943.0895950374531,0.0500662624835968,234.62949145599248,1978.4234550561798,0.019327491521835327,934.9196804775281,1861.7099719101125,0.01047980785369873,988.9913974719102,1932.17579588015,0.011466056108474731,947.9184222846443,1827.0280313670412,0.007897168397903442,948.0913506554307,1827.5583742977528
2,0.6322769470074597,0.9997918605804443,493.7185451779027,812.8115490402622,0.9998373985290527,564.9725684691011,777.9829412453183,0.9997131824493408,439.40945400280907,769.0144399578652,0.99930739402771,632.5618123829588,858.7889161985019,0.999017596244812,360.0246518024345,840.4405869616105,0.956326961517334,787.4090004681648,1180.056033473783,0.816657543182373,180.79108877574913,1139.9283122659176,0.9899343252182007,894.188758192884,1632.322975187266,0.9747270941734314,51.48049801029964,1602.193205758427,0.8869715929031372,885.8473782771537,1808.383368445693,0.8608919382095337,64.18586873829588,1704.061183286517,0.11684918403625488,739.2475713951312,1929.1006846910113,0.07737913727760315,40.70074760065546,1874.2999473314608,0.0272350013256073,946.8046289794008,1839.3078476123596,0.025508761405944824,44.35751697097379,1770.2863120318352,0.009190410375595093,15.70049157303373,1903.243211610487,0.009368717670440674,32.59257227294012,1831.378599016854
3,0.5786938176435583,0.9997397661209106,496.93337429775283,818.7520482209738,0.9998694658279419,567.5164589185393,781.4041286282771,0.9996753931045532,441.676176264045,772.3213658707865,0.9993804693222046,631.7699555243446,860.8633251404494,0.9988089799880981,365.0076808286517,844.8882988061798,0.9480900764465332,785.8556443117977,1176.5644019194756,0.7584984302520752,153.49093662219104,1138.977645131086,0.9851903915405273,895.7361891385767,1623.2585732677903,0.45066800713539124,40.03928195224722,1601.1470037453184,0.5706383585929871,875.2871898408241,1810.598519428839,0.8525278568267822,70.48590385065546,1631.6362359550562,0.16619238257408142,725.681326076779,1935.5907654494383,0.07435226440429688,47.80825725655433,1936.6494030898878,0.010667949914932251,959.2592755149813,1882.2164676966293,0.011555999517440796,62.04467316245319,1680.058520599251,0.006722122430801392,1016.4772062265918,1910.234375,0.0052169859409332275,1045.8680067883895,1863.1037862827716
4,0.5320233036490047,0.999711275100708,499.6087897940075,820.0115578183521,0.9998905658721924,567.2784263810862,785.1958977059926,0.9996078014373779,444.56241221910113,774.2989963717229,0.9991105794906616,631.079924508427,872.4939284878277,0.9988130927085876,344.64317064606746,845.4421231273409,0.9486362338066101,791.0851913623596,1180.3340063202247,0.7782107591629028,158.85544680477528,1134.8203417602997,0.9439247846603394,903.2227294007491,1614.9016853932585,0.3502049446105957,27.048623302902627,1599.0938085205994,0.26725104451179504,914.8084913389514,1711.1341292134832,0.36986422538757324,101.55452656835212,1571.2460498595506,0.29866087436676025,744.3275983146068,1913.0967638108614,0.021315693855285645,58.1411663155431,1795.9508134363296,0.03350961208343506,976.4075667134832,1881.691099016854,0.01854756474494934,60.177610018726625,1545.110457631086,0.006190448999404907,44.80684544709737,1591.5445049157304,0.010946661233901978,42.566091701779044,1594.7350479868915
5,0.5446321806486916,0.9996809959411621,502.9808198735956,822.991719335206,0.9999096393585205,566.4697448501873,786.4181735720974,0.9996212124824524,445.8467930711611,775.8195809925094,0.9991483688354492,654.1859053136704,865.5876199672285,0.9987974166870117,345.99082689606746,844.5890390917604,0.9409884214401245,786.680857911985,1180.0834650046818,0.8167089819908142,186.40646945224717,1130.1776100187267,0.9658010005950928,899.3625643726591,1609.856331928839,0.4345806837081909,73.58424040262173,1583.0089829119852,0.24588215351104736,1020.3704353932585,1901.7538623595506,0.28328973054885864,108.2756539676966,1512.8376638576779,0.4329487979412079,734.0240227059926,1898.9971032303372,0.018333464860916138,894.2731741573034,1926.5041257022472,0.0680655837059021,957.4637172284645,1886.2298103932585,0.02854052186012268,904.0386528558054,1882.7667076310863,0.008745700120925903,891.4137113764045,1911.2890625,0.017704397439956665,945.1979459269664,1915.6497249531835
6,0.539517904029173,0.9996014833450317,501.7341116573034,821.0919212312734,0.9999292492866516,566.7632988061798,788.1955173220974,0.9996049404144287,452.77226708801504,773.5564431179776,0.9992758631706238,653.0367801966293,867.3361423220974,0.999100387096405,349.6660668305244,847.0676059222847,0.9441408514976501,784.8177814840824,1179.6416344803372,0.8730828762054443,185.39472144194758,1138.7399783473784,0.7026159167289734,915.9449613764045,1603.1286575374531,0.24734461307525635,66.23789355102997,1589.9801029962548,0.5875901579856873,897.4907830056179,1759.3665145131088,0.2815036475658417,-10.272376814138568,1614.7021301498128,0.3990470767021179,742.0706782537454,1902.381788389513,0.05642062425613403,15.166856858614267,1692.4189489700375,0.03811571002006531,939.0876638576779,1843.1747425093633,0.021586328744888306,929.2553253745318,1846.4840823970037,0.005980312824249268,60.682679365636716,1894.1226299157304,0.01686432957649231,934.6235662453184,1880.0754915730338
7,0.545689533738529,0.9996720552444458,503.2057584269663,823.9207338483146,0.9999436140060425,568.5508105102997,792.0725070224719,0.9995477199554443,455.3617304541199,775.9494235720974,0.9990859031677246,658.1029816245318,872.5849280196629,0.9991797208786011,351.76600538389516,851.8694405430712,0.9522081613540649,790.6429219335207,1188.0577744616105,0.8670828342437744,160.29673601357683,1143.0174683988764,0.604343056678772,883.4443761704119,1580.9285756086142,0.32374244928359985,29.7062265917603,1623.4849016853934,0.4361521303653717,855.4027680243446,1607.503364934457,0.5946435332298279,27.617772705992536,1576.8098958333335,0.33286362886428833,734.9590355805244,1881.9158181179776,0.06737375259399414,-4.672174918071164,1748.376345973783,0.06048890948295593,1028.9952013108614,1765.201018258427,0.01561194658279419,86.5041988529963,1956.64530664794,0.008766591548919678,1008.9643316947565,1889.8545763108614,0.016016066074371338,945.8846851591761,1828.2751053370787
8,0.5184000099406523,0.9996873736381531,504.6182262406368,827.0088658707865,0.9999270439147949,573.0477528089888,794.6050591058053,0.9994032382965088,457.30615051498125,778.1945663623595,0.9991556406021118,636.1458333333333,874.5090853230338,0.9992634654045105,353.9158327481274,854.156718164794,0.9658839702606201,779.1179482677903,1186.8690016385767,0.9044464826583862,177.18468369616107,1135.1632724719102,0.34989458322525024,940.2972846441949,1751.5342638108614,0.3332144021987915,42.318915320692895,1551.6963658707866,0.40750056505203247,987.6476182116105,1767.0131086142324,0.40612590312957764,24.240000292602986,1565.920236423221,0.1760191023349762,711.1378599016855,1895.584620786517,0.08742627501487732,-7.548242919007464,1750.1547869850187,0.11218219995498657,1019.4354225187267,1769.9861013576779,0.031077176332473755,1013.6382256554307,1790.4867450842696,0.010825127363204956,973.5551264044943,1880.6781074438202,0.030767619609832764,950.3101591760301,1920.993679775281
9,0.5651746532496285,0.9996523857116699,505.97290496254686,827.6477645131087,0.9999222159385681,573.6803604868915,795.4924508426967,0.9993196725845337,458.6658034878277,779.3180887172285,0.9992498159408569,636.3713570926966,874.8297782069288,0.9992790222167969,354.80936914794006,854.5531952247192,0.9524010419845581,788.4767819522472,1187.7854342228466,0.9105817079544067,183.5981024695693,1137.7914325842696,0.3752596974372864,922.7656835205994,1755.188582631086,0.5155022740364075,17.8465882490637,1576.0236715823971,0.3938804864883423,873.9516034644196,1670.4481214887642,0.8771651983261108,32.89194171348316,1555.3500994850187,0.24705064296722412,716.6157537453184,1886.4564314138577,0.05143094062805176,260.43502750468167,1941.7355746722847,0.14757394790649414,983.8573852996255,1859.8730102996255,0.02332538366317749,136.340158298221,1882.1052785580525,0.019475072622299194,954.636879681648,1868.436183286517,0.0968995988368988,942.2941537921349,1839.9239232209738
