Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.8553008209256565,0.9998917579650879,403.03678019662914,277.13419748751556,0.999958872795105,427.9387581928838,240.68422772315853,0.9998023509979248,366.32446746254675,244.21653109394506,0.9996461868286133,466.5359706616729,261.0973100031211,0.9997939467430115,328.690260221598,270.6288038389513,0.9922213554382324,542.6619069912608,431.97287570224717,0.9914811849594116,272.23587702871407,431.6777855805243,0.9984275698661804,532.4259226747815,665.6705485330837,0.9928832054138184,248.78179619225966,663.5933598626716,0.9987728595733643,449.7003745318351,609.3925074126092,0.9740219116210938,332.6940933208489,599.5323716448189,0.6969261765480042,456.2350284800249,910.4602645131085,0.8277090787887573,302.9749921972534,885.9215043695381,0.9308039546012878,459.34583723470655,1130.5766229712858,0.9166429042816162,314.9465024188514,1134.9328963795256,0.16313448548316956,452.1107892478152,1329.282049781523,0.057996153831481934,327.43055555555554,1320.452656835206
1,0.8572204673991484,0.9999182224273682,401.64057623283395,278.5045548533083,0.999963104724884,428.48485291822715,242.50699808832707,0.999809741973877,366.06707436017473,245.77361793851435,0.9996396899223328,466.0809730024969,262.1636772393882,0.9998236298561096,328.20458801498125,271.1973558442572,0.9914684295654297,540.6783512796504,434.5309573970037,0.9954593181610107,262.2048611111111,435.8511333489388,0.9983153343200684,537.8659488139825,669.9290437734082,0.9937375783920288,248.28680945692884,664.5533902933832,0.9993354082107544,444.74821512172275,619.5837722378277,0.9704780578613281,324.4723880305868,617.0154494382023,0.7060617208480835,454.40689372659176,909.3171621410736,0.8678712844848633,312.14297557740326,861.3748439450686,0.9253945350646973,460.72697214419475,1129.8134168227216,0.9258515238761902,311.81218789013724,1136.3881086142321,0.15249162912368774,451.2530235642946,1330.5409254057427,0.04712873697280884,327.93144311797744,1319.9240207553057
2,0.850193251581753,0.9998984336853027,403.11651451310854,278.1096383426966,0.9999622106552124,429.60420568039945,243.02063826466915,0.9998109340667725,366.91513537765286,245.83918539325842,0.9996680617332458,466.6012698970037,263.4286731429463,0.9997940063476562,329.42274305555554,272.06285112359546,0.9885178804397583,540.2803136704119,436.376404494382,0.9943504929542542,263.79535346441946,434.93484706616726,0.9981732964515686,541.4011782147315,669.1884655898876,0.9960328936576843,252.36447604556804,663.4820244225967,0.9970293045043945,450.24115363607984,627.3341428682896,0.9952220916748047,307.5522296348314,638.8241748595506,0.6669504642486572,454.8918344257178,909.881690855181,0.8596838712692261,313.22014474094874,853.1651841448189,0.9187407493591309,460.60515176342074,1129.2743445692884,0.8048181533813477,313.27578807740326,1125.3480024968787,0.17702096700668335,451.52880188826464,1328.3643492509364,0.05761146545410156,439.8102957240949,1314.1572058364543
3,0.8558201018501731,0.9998816251754761,403.6461747034956,277.98255110799,0.9999656677246094,430.09363295880144,242.75154104244692,0.9998152852058411,367.43640761548056,245.71792583489386,0.9996742010116577,466.9533200686641,263.9114924703496,0.9997758865356445,329.84048259987514,272.6085313280274,0.9879846572875977,542.1717969725343,436.53879915730334,0.9942872524261475,264.92533746878894,435.98470661672906,0.9989441633224487,543.8786477840199,670.9598353620474,0.9973342418670654,253.7260065543071,665.8289442883895,0.9985394477844238,448.5139181491885,633.807398954432,0.9832115173339844,314.4485408863919,640.1691732990012,0.7494127750396729,460.6029084737827,894.3227215980024,0.8729081153869629,309.2124102684145,848.303195224719,0.8334193229675293,444.3670509519351,1129.1623751560548,0.8708183169364929,312.3792037297128,1132.0304697253432,0.19494768977165222,452.97050561797744,1327.7722183208489,0.06802156567573547,440.31054931335825,1312.9094491260923
4,0.8518047087332782,0.9999171495437622,402.5530099094881,279.0335810705368,0.999958872795105,429.24893687578026,243.68389610642944,0.9998065233230591,367.15550873907614,247.17967286985018,0.999646782875061,466.5875175561797,263.39519448345817,0.9997098445892334,328.07774461610484,274.42944854088637,0.9862964153289795,542.4974641073658,437.3410678058676,0.993596613407135,264.5179853308364,437.1411224250936,0.9988127946853638,543.6436875780274,673.1912745786517,0.9977784156799316,253.95101825842698,666.1633895131085,0.9991797208786011,452.211737281523,645.0696395131085,0.9922656416893005,307.36559769038695,652.7403733614232,0.7099924683570862,454.60381554307116,915.9632490636703,0.8827546834945679,306.26472768414476,839.3637835518102,0.8397611379623413,457.5156542602996,1145.935256710362,0.8920517563819885,311.56445068664164,1133.6648525280898,0.14238682389259338,453.0203944288389,1331.1654377340824,0.04676440358161926,441.7009987515605,1314.392263576779
5,0.8553978134604061,0.9998995661735535,403.81632334581764,278.94623907615477,0.9999644160270691,430.35975538389505,244.2783922440699,0.9998050928115845,368.02502730961294,247.0964029338327,0.9996849894523621,467.68985057740315,263.69677063826464,0.9996275901794434,329.3368153089888,276.0137962312734,0.9867380261421204,544.8275593008739,437.28625351123594,0.994264543056488,264.8665730337078,436.55157615480647,0.9990136623382568,546.1022354868913,674.7101279650436,0.9976465702056885,255.46518999687885,666.5204139357053,0.997797966003418,446.07785190387017,645.0987535112359,0.9934446811676025,309.84399383583013,651.4122483614232,0.7221295833587646,451.9613666510611,912.6127496878901,0.847419023513794,305.8713229556804,848.6465160736578,0.9171900749206543,442.7300347222222,1152.6250390137327,0.8908102512359619,308.5385455680399,1138.034488139825,0.1573035717010498,451.88631398252176,1327.7458840511858,0.03902322053909302,439.64278050873907,1314.3236969413233
6,0.8568539479199577,0.9998952150344849,404.0961493445692,279.1251658083645,0.9999696016311646,430.6220739700374,243.83083157771534,0.9998270273208618,368.70767009987514,246.65279240792756,0.999683678150177,468.5090901997503,263.8265156835206,0.9996346235275269,330.0533512796504,275.2299128043071,0.9819494485855103,548.4262835518102,436.30959347690384,0.9941696524620056,264.62571200062416,436.5309964107366,0.9989936351776123,545.8939996878901,673.9917388420723,0.9966682195663452,257.05812070848935,665.4693839731585,0.9979679584503174,453.4781718164794,648.3176790730337,0.9931292533874512,310.6418734394507,652.8047947877652,0.7503910064697266,458.984375,915.9946551186017,0.8492189645767212,308.08949750312104,866.6903675093632,0.9472904205322266,457.4753725811486,1150.343710986267,0.8425243496894836,314.7638206148564,1129.5661672908864,0.1762949526309967,449.95318352059917,1325.5852059925094,0.03890910744667053,437.37544865792756,1312.3482365792759
7,0.8540736629682428,0.9998931884765625,403.99305555555554,279.3197955680399,0.9999699592590332,430.7298494069912,244.4689987125468,0.9998410940170288,369.02548572097373,247.05819385923843,0.9997010231018066,468.66582787141067,263.48819346910113,0.999662458896637,329.8693527621723,275.2301810237203,0.9833672046661377,549.5553409800249,436.06273408239696,0.9946335554122925,264.80854010611733,436.53914052746563,0.9989404678344727,545.5504837702871,673.9537979868913,0.9969161748886108,256.72562617041194,666.0416178995006,0.9982837438583374,448.23072721598,645.8504018414482,0.9917515516281128,320.6888849875156,650.7497951779026,0.7273472547531128,459.0397257334581,915.0546192259675,0.8843011856079102,305.9877301810237,857.3723275593009,0.9389418363571167,457.9061817259675,1144.3265254369537,0.7816137671470642,315.80007412609234,1125.8425015605492,0.17570805549621582,452.36428097690384,1325.3073306803994,0.048379749059677124,436.79082787141067,1312.7523213171035
8,0.8589614682337817,0.9998887777328491,404.2437675561797,279.69939918851435,0.9999678134918213,431.2437578027465,244.9340667915106,0.9998455047607422,369.7906425561797,247.10798513576776,0.9996496438980103,469.517497659176,263.70571941323345,0.9996852874755859,330.3828222534331,275.10636118913857,0.9811761379241943,552.2487515605493,436.4491163389513,0.9953088760375977,265.3133290418227,436.3512894038701,0.9991616606712341,545.9164325842696,674.2587390761547,0.9977583885192871,255.8620084269662,666.4849114388264,0.9975816011428833,446.70797245630456,644.9283122659176,0.9920893907546997,317.9677258895131,650.9151158707865,0.7583416104316711,466.90435783395753,893.0780859862671,0.8627164959907532,310.4730902777777,862.1531679151061,0.9135481715202332,458.8904982053682,1150.5254174469412,0.878568172454834,315.1954100343321,1129.1460869225966,0.1574627161026001,453.86040886392004,1326.4677941635455,0.06959471106529236,439.70944522471905,1316.0064567727838
9,0.8677023351192474,0.999902606010437,404.40899071473154,280.1497395833333,0.9999654293060303,431.1318859238452,245.60281093945068,0.9998151659965515,368.9067376716604,247.6452286204744,0.9996255040168762,469.2025105337078,263.7928663389513,0.999642550945282,330.0007802746567,276.12874044163544,0.9834990501403809,549.627906523096,436.7496683832709,0.9953310489654541,265.040281679151,436.5344588795256,0.9990336894989014,545.7528675093632,674.7532381398252,0.998451828956604,253.63398291198496,665.7516483302122,0.9984984397888184,450.2329607521847,644.3131632334581,0.9927395582199097,324.97727450062416,647.3182447721598,0.7855516672134399,465.79627028714106,895.73540886392,0.9086312055587769,308.617938514357,863.601845349563,0.9220086336135864,443.60364973470655,1154.6656523096128,0.8964093923568726,316.40629876716605,1133.9794007490636,0.19088324904441833,452.3683774188514,1325.5863764044943,0.08095067739486694,439.4182077091135,1312.328924781523
